station_cd1,station_cd2,distance
2100424,1132015,0
2100424,1134415,0
2100430,2300606,0.12849190095031665
2100430,9932914,0.13236071127416857
2100430,9934009,0.12849190095031665
2100435,1131331,0.04079943147252525
2100435,1131407,0.04079943147252525
2100435,2300122,0.2370477930357302
2100501,2100204,0
2100505,1131323,0.06253966785183739
2100601,2100213,0.00009493529796600342
2100701,2100126,0
2100708,1131803,0
2100801,1134119,0
2100801,2100312,0
2100802,2100313,0
2100901,2100324,0.00009493529796600342
2100908,9934101,0
2101001,2100240,0
2101001,2101201,0
2101005,1134116,0.024188761283269796
2101101,2100248,0
2101101,2101208,0
2101107,9931203,0.02476192119241054
2101108,9932818,0
2101201,2100240,0
2101201,2101001,0
2101208,2100248,0
2101208,2101101,0
2200101,1130212,0.1297005193072983
2200101,1132105,0.1297005193072983
2200101,1132805,0.1297005193072983
2200101,1133303,0.1297005193072983
2200101,2100101,0.2116343945575272
2200101,2800201,0.1297005193072983
2200101,2800609,0.13304019399945238
2200101,2801009,0.38630538775175033
2200106,2200303,0
2200106,2200401,0
2200106,9930135,0.06536851960621076
2200116,1130505,0.2677065989354778
2200131,2200722,0
2200117,2200501,0
2200125,2200201,0
2200126,1131708,0
2200126,2200202,0
2200127,2200203,0
2200128,2200204,0
2200129,2200205,0
2200130,2200206,0
2200201,2200125,0
2200202,1131708,0
2200202,2200126,0
2200203,2200127,0
2200204,2200128,0
2200205,2200129,0
2200206,2200130,0
2200301,2800606,0.00009493529796600342
2200301,2801006,0.00009493529796600342
2200303,2200106,0
2200303,2200401,0
2200303,9930135,0.06536851960621076
2200401,2200106,0
2200401,2200303,0
2200401,9930135,0.06536851960621076
2200402,9930136,0.10208515794530874
2200501,2200117,0
2200503,2200603,0
2200601,2201108,0
2200603,2200503,0
2200702,1130210,0
2200702,2800403,0.118532640939305
2200704,9930132,0.13124529405600452
2200719,2200801,0
2200721,2200901,0
2200721,2201005,0
2200722,2200131,0
2200801,2200719,0
2200802,2201105,0
2200803,2201004,0.00009493529796600342
2200805,9933417,0.07399133124354675
2200808,1131506,0
2200808,1131601,0
2200808,1131704,0
2200901,2200721,0
2200901,2201005,0
2201001,1131106,0
2201001,1131224,0
2201001,1132818,0
2201001,2201101,0.14120498270795467
2201004,2200803,0.00009493529796600342
2201005,2200721,0
2201005,2200901,0
2201101,1131106,0.14120498270795467
2201101,1131224,0.14120498270795467
2201101,1132818,0.14120498270795467
2201101,2201001,0.14120498270795467
2201105,2200802,0
2201108,2200601,0
2201201,1131221,0
2300101,2300601,0
2300102,1130218,0
2300102,1132002,0
2300102,1133216,0
2300102,2300602,0
2300102,9934201,0
2300103,2300612,0
2300104,2300613,0
2300104,2800504,0.09944235687415852
2300104,9930506,0.05440264744249058
2300105,2300614,0.00009493529796600342
2300106,2100208,0.060836713757793766
2300106,2300615,0.00009493529796600342
2300107,2300616,0
2300108,2300617,0
2300109,2300206,0
2300109,2300603,0
2300110,2300207,0
2300110,2300301,0
2300110,2300604,0
2300110,9934001,0
2300116,1131328,0.33091129053788265
2300116,9930421,0.16954333235854557
2300122,1131331,0.20103391640079787
2300122,1131407,0.20103391640079787
2300122,2100435,0.2370477930357302
2300126,2300401,0
2300126,9932901,0
2300131,9933809,0.002457339259428571
2300133,9931301,0.07786772312775858
2300140,1132703,0.22075861936551094
2300140,1132812,0.22075861936551094
2300141,9932401,0
2300142,1132704,0.07573659377163983
2300142,1132813,0
2300142,2300610,0
2300143,1132705,0.00009493529796600342
2300143,1132814,0.00009493529796600342
2300143,2300611,0.00009493529796600342
2300201,2100203,0
2300201,2800813,0
2300201,9930220,0
2300206,2300109,0
2300206,2300603,0
2300207,2300110,0
2300207,2300301,0
2300207,2300604,0
2300207,9934001,0
2300301,2300110,0
2300301,2300207,0
2300301,2300604,0
2300301,9934001,0
2300303,1132008,0.12383449932522597
2300303,1134408,0.12383449932522597
2300401,2300126,0
2300401,9932901,0
2300402,1131334,0.018479003944656153
2300403,1131335,0.23629881969871158
2300409,1131339,0.24089857581680865
2300409,1131410,0.24089857581680865
2300409,1132401,0.24089857581680865
2300409,1132501,0.24089857581680865
2300409,1132810,0.24089857581680865
2300409,9933103,0.05522493261357208
2300409,9933201,0.05522493261357208
2300410,2300501,0
2300501,2300410,0
2300601,2300101,0
2300602,1130218,0
2300602,1132002,0
2300602,1133216,0
2300602,2300102,0
2300602,9934201,0
2300603,2300109,0
2300603,2300206,0
2300604,2300110,0
2300604,2300207,0
2300604,2300301,0
2300604,9934001,0
2300605,1130521,0.10862295006310986
2300605,9934006,0.00009493529796600342
2300606,2100430,0.12849190095031665
2300606,9932914,0.03968204606770353
2300606,9934009,0.00013425878593145295
2300607,9934013,0
2300608,9934015,0
2300610,1132704,0.07573659377163983
2300610,1132813,0
2300610,2300142,0
2300611,1132705,0.00009493529796600342
2300611,1132814,0.00009493529796600342
2300611,2300143,0.00009493529796600342
2300612,2300103,0
2300613,2300104,0
2300613,2800504,0.09944235687415852
2300613,9930506,0.05440264744249058
2300614,2300105,0.00009493529796600342
2300615,2100208,0.060836713757793766
2300615,2300106,0.00009493529796600342
2300616,2300107,0
2300617,2300108,0
2300618,9934002,0
2300619,9934003,0
2300620,9934004,0
2300621,9934005,0
2300622,9934007,0
2300623,9934008,0
2300624,9934010,0
2300625,9934011,0
2300626,9934012,0
2300627,9934014,0
2400101,1130208,0.12501691967627035
2400101,1131103,0.12501691967627035
2400101,1131211,0.12501691967627035
2400101,1131310,0.12501691967627035
2400101,1132104,0.12501691967627035
2400101,1132806,0.12501691967627035
2400101,1133304,0.12501691967627035
2400101,2400701,0.16725481912203177
2400101,2500101,0.1456940441550603
2400101,2800218,0.2794290313579731
2400101,2900303,0.12501691967627035
2400101,9930128,0.16725481912203177
2400101,9930401,0.16725481912203177
2400104,2400704,0
2400106,2400608,0
2400107,2600710,0
2400118,2400201,0
2400123,2400401,0
2400125,1130321,0
2400129,2400501,0.00009493529796600342
2400129,9933407,0.22410023545523608
2400133,2400301,0
2400201,2400118,0
2400207,2500306,0.027665455473383924
2400208,2500307,0.03983619041534067
2400208,9933401,0.19680554383726145
2400212,1130616,0.1369922599733155
2400212,1130918,0.1369922599733155
2400301,2400133,0
2400306,1131112,0.07893212073483086
2400306,1131232,0.07893212073483086
2400306,1132815,0.07893212073483086
2400401,2400123,0
2400501,2400129,0.00009493529796600342
2400501,9933407,0.22410023545523608
2400502,9933405,0.10570149111049616
2400601,1130205,0.03814391111664364
2400601,1132103,0.03814391111664364
2400601,1132807,0.03814391111664364
2400601,1133305,0.03814391111664364
2400601,2600101,0.16826236440828074
2400601,2600301,0.13786697344147752
2400601,2800119,0.04230856286821258
2400601,2800801,0.04230856286821258
2400601,2801016,0.16826236440828074
2400601,2900304,0.03814391111664364
2400605,2500107,0.05624682065659257
2400608,2400106,0
2400617,1131104,0.10422633294846335
2400617,1131219,0.10422633294846335
2400617,1131302,0.10422633294846335
2400617,1132820,0.10422633294846335
2400701,1130208,0.18869736832812375
2400701,1131103,0.18869736832812375
2400701,1131211,0.18869736832812375
2400701,1131310,0.18869736832812375
2400701,1132104,0.18869736832812375
2400701,1132806,0.18869736832812375
2400701,1133304,0.18869736832812375
2400701,2400101,0.16725481912203177
2400701,2500101,0.31289159128525024
2400701,2800218,0.4416326186589537
2400701,2900303,0.18869736832812375
2400701,9930128,0
2400701,9930401,0
2400704,2400104,0
2500101,1130208,0.20602390201668885
2500101,1131103,0.20602390201668885
2500101,1131211,0.20602390201668885
2500101,1131310,0.20602390201668885
2500101,1132104,0.20602390201668885
2500101,1132806,0.20602390201668885
2500101,1133304,0.20602390201668885
2500101,2400101,0.1456940441550603
2500101,2400701,0.31289159128525024
2500101,2800218,0.14455139145028487
2500101,2900303,0.20602390201668885
2500101,9930128,0.31289159128525024
2500101,9930401,0.31289159128525024
2500104,2800519,0.06106797442383554
2500105,2800520,0
2500107,2400605,0.05624682065659257
2500110,2600708,0.0788941457334816
2500118,1130314,0.05984343478784747
2500123,2500301,0.00013425878593145295
2500127,1130611,0.24857516587759687
2500128,2500201,0
2500132,1130910,0.22582519364245873
2500132,2900118,0.12959704421216456
2500132,2900318,0.12959704421216456
2500133,1130909,0.09983528821073323
2500141,1150505,0.2948873128908165
2500147,100204,0.04946484335330977
2500147,1130116,0.03414346374560525
2500147,9931401,0.10537599977486128
2500147,9933901,0
2500201,2500128,0
2500203,2600327,0.08702579524369865
2500206,2900114,0.03413607189971722
2500206,2900314,0.03413607189971722
2500210,2900208,0.05529082611518825
2500210,9931632,0.07543784820838322
2500214,1130108,0.046379366761509
2500214,9932001,0.1508549964749502
2500301,2500123,0.00013425878593145295
2500306,2400207,0.027665455473383924
2500307,2400208,0.03983619041534067
2500307,9933401,0.1895608779946604
2600101,1130205,0.13024133357597872
2600101,1132103,0.13024133357597872
2600101,1132807,0.13024133357597872
2600101,1133305,0.13024133357597872
2600101,2400601,0.16826236440828074
2600101,2600301,0.17130495137684254
2600101,2800119,0.13865767461606895
2600101,2800801,0.13865767461606895
2600101,2801016,0
2600101,2900304,0.13024133357597872
2600103,2800321,0
2600107,2600410,0
2600108,2600208,0
2600109,2600209,0
2600109,2600601,0
2600110,2600210,0
2600111,1130307,0.10431976783253583
2600111,1130819,0.32878940528389305
2600111,1132821,0.32878940528389305
2600111,1133315,0.10431976783253583
2600111,2600211,0
2600111,2900308,0.10431976783253583
2600112,2600212,0
2600113,2600213,0
2600113,2600903,0
2600113,9934310,0.06552764096292864
2600114,2600902,0.11754945178133525
2600116,1130603,0.11131316513218224
2600121,1130105,0.04162520390872046
2600121,1130701,0.04162520390872046
2600121,1130806,0.04162520390872046
2600121,1132803,0.04162520390872046
2600121,1133235,0.04162520390872046
2600121,1133310,0.04162520390872046
2600121,2700126,0.07645480882661407
2600121,2900101,0.07520565545021109
2600121,9931001,0
2600121,9931613,0.2245392400010364
2600201,1130203,0.07653551598121135
2600201,2800919,0.00009493529796600342
2600201,9930301,0.00009493529796600342
2600206,2600408,0
2600208,2600108,0
2600209,2600109,0
2600209,2600601,0
2600210,2600110,0
2600211,1130307,0.10431976783253583
2600211,1130819,0.32878940528389305
2600211,1132821,0.32878940528389305
2600211,1133315,0.10431976783253583
2600211,2600111,0
2600211,2900308,0.10431976783253583
2600212,2600112,0
2600213,2600113,0
2600213,2600903,0
2600213,9934310,0.06552764096292864
2600301,1130205,0.1253539996540943
2600301,1132103,0.1253539996540943
2600301,1132807,0.1253539996540943
2600301,1133305,0.1253539996540943
2600301,2400601,0.13786697344147752
2600301,2600101,0.17130495137684254
2600301,2800119,0.15583761457318074
2600301,2800801,0.15583761457318074
2600301,2801016,0.17130495137684254
2600301,2900304,0.1253539996540943
2600303,2600701,0
2600307,2600415,0
2600308,2600416,0.00009493529796600342
2600309,2600417,0
2600310,1130310,0.13062400145637848
2600310,2600418,0
2600316,9931601,0.06665898019375786
2600322,1130609,0.10649654527942824
2600322,2600801,0
2600327,2500203,0.08702579524369865
2600401,1133228,0.14298510276075815
2600401,9933707,0
2600404,9930203,0.10958802982522074
2600406,2600505,0.00013425878593145295
2600408,2600206,0
2600410,2600107,0
2600415,2600307,0
2600416,2600308,0.00009493529796600342
2600417,2600309,0
2600418,1130310,0.13062400145637848
2600418,2600310,0
2600501,1130202,0.0853579730503998
2600501,9930205,0.2045986726227729
2600503,9930204,0.20621749624202404
2600505,2600406,0.00013425878593145295
2600515,1133230,0.15208474730362
2600515,2600607,0
2600601,2600109,0
2600601,2600209,0
2600607,1133230,0.15208474730362
2600607,2600515,0
2600701,2600303,0
2600708,2500110,0.0788941457334816
2600710,2400107,0
2600801,1130609,0.10649654527942824
2600801,2600322,0
2600901,100203,0.17820566735730642
2600901,1130604,0.24844075929405995
2600901,2900401,0
2600901,9931608,0.057608128086258155
2600902,2600114,0.11754945178133525
2600903,2600113,0
2600903,2600213,0
2600903,9934310,0.06552764096292864
2700101,9930207,0
2700102,100202,0.297077046273381
2700102,1130103,0.0977294224691766
2700102,1130229,0.0977294224691766
2700102,1130803,0.0977294224691766
2700102,1132808,0.0977294224691766
2700102,1133227,0.0977294224691766
2700112,2700201,0
2700115,1130104,0.35268697022587514
2700115,1130301,0.35268697022587514
2700115,1133231,0.35268697022587514
2700115,2700301,0
2700116,1130326,0.009245840250459025
2700118,1130401,0.2091763518337119
2700118,1133232,0.2091763518337119
2700121,1133233,0.0990564197762331
2700124,1130601,0.12939308470906752
2700124,1133234,0.12939308470906752
2700126,1130105,0.03487434958382325
2700126,1130701,0.03487434958382325
2700126,1130806,0.03487434958382325
2700126,1132803,0.03487434958382325
2700126,1133235,0.03487434958382325
2700126,1133310,0.03487434958382325
2700126,2600121,0.07645480882661407
2700126,2900101,0.1189599516293567
2700126,9931001,0.07645480882661407
2700126,9931613,0.28589053709979173
2700133,9931622,0.09529432891051154
2700139,2700401,0
2700139,9931714,0.17730106692137926
2700147,2700501,0
2700201,2700112,0
2700205,9933607,0
2700207,9933611,0.08905760835393087
2700301,1130104,0.35268697022587514
2700301,1130301,0.35268697022587514
2700301,1133231,0.35268697022587514
2700301,2700115,0
2700401,2700139,0
2700401,9931714,0.17730106692137926
2700501,2700147,0
2700504,1130818,0.22892764759322734
2800101,2100201,0.1396622785762247
2800101,9930218,0.15218119380781975
2800104,100402,0.2544708388191952
2800104,100502,0.2544708388191952
2800104,100702,0.2544708388191952
2800104,100802,0.2544708388191952
2800104,100902,0.2544708388191952
2800104,1130220,0.25673701066103255
2800104,1131901,0.25673701066103255
2800104,1132001,0.25673701066103255
2800104,1132301,0.25673701066103255
2800104,1133218,0.25673701066103255
2800104,1134302,0.25673701066103255
2800104,2800305,0
2800105,1130221,0.1728016977279324
2800105,1133219,0.1728016977279324
2800105,2800306,0.3159714423972001
2800105,9930110,0.13349094596407382
2800107,1130223,0.2694338686747422
2800107,1131202,0.2694338686747422
2800107,1133221,0.2694338686747422
2800108,1131402,0.17939300065526995
2800108,2800809,0.2471697138750855
2800109,2800410,0
2800109,9930213,0.20382252518966704
2800110,9930212,0.21455108496324557
2800111,2800210,0
2800111,2800314,0
2800111,2800619,0.38252700781786486
2800112,1130102,0.1384802418390709
2800112,1130226,0.1384802418390709
2800112,1130802,0.1384802418390709
2800112,1133224,0.1384802418390709
2800112,9930210,0.22607879978938641
2800112,9931101,0.2410216327793921
2800113,2800322,0.36167811849527437
2800114,2800914,0.00009493529796600342
2800115,2800213,0
2800115,2800616,0.3483977597437943
2800115,2800804,0.3483977597437943
2800115,2800913,0.3483977597437943
2800116,2800803,0
2800116,9930125,0.025606145955476403
2800118,2800517,0
2800118,2800802,0
2800119,1130205,0.030537012552369996
2800119,1132103,0.030537012552369996
2800119,1132807,0.030537012552369996
2800119,1133305,0.030537012552369996
2800119,2400601,0.04230856286821258
2800119,2600101,0.13865767461606895
2800119,2600301,0.15583761457318074
2800119,2800801,0
2800119,2801016,0.13865767461606895
2800119,2900304,0.030537012552369996
2800201,1130212,0
2800201,1132105,0
2800201,1132805,0
2800201,1133303,0
2800201,2100101,0.08290694733891513
2800201,2200101,0.1297005193072983
2800201,2800609,0.1184020918082919
2800201,2801009,0.28581956542401477
2800204,2800909,0
2800204,9930108,0.22670080039855134
2800204,9930312,0.22670080039855134
2800205,9930109,0.08946058944210711
2800206,1131203,0.14419034206347592
2800206,1131318,0.14419034206347592
2800207,2800509,0.3306696595605914
2800207,9930407,0.08367683545488433
2800208,2800409,0.19630684552437253
2800208,2800510,0.25704758837211156
2800208,2800808,0.19187255148831225
2800208,9930309,0.3489284466765686
2800209,100201,0.1309487822336723
2800209,100401,0.1309487822336723
2800209,100501,0.1309487822336723
2800209,100701,0.1309487822336723
2800209,100801,0.1309487822336723
2800209,100901,0.1309487822336723
2800209,1130101,0.1322706288974857
2800209,1130224,0.1322706288974857
2800209,1130801,0.1322706288974857
2800209,1131101,0.1322706288974857
2800209,1131201,0.1322706288974857
2800209,1131401,0.1322706288974857
2800209,1131934,0.1322706288974857
2800209,1132601,0.1322706288974857
2800209,1132809,0.1322706288974857
2800209,1133222,0.1322706288974857
2800209,1134301,0.1322706288974857
2800210,2800111,0
2800210,2800314,0
2800210,2800619,0.38252700781786486
2800211,2800316,0
2800211,2800513,0
2800212,2800514,0
2800213,2800115,0
2800213,2800616,0.3483977597437943
2800213,2800804,0.3483977597437943
2800213,2800913,0.3483977597437943
2800214,1131102,0.17360387851966985
2800214,1131207,0.17360387851966985
2800214,1131314,0.17360387851966985
2800214,2800912,0.1647372263493848
2800217,2801013,0.00608771441586794
2800217,9930402,0.12689351800722473
2800218,1130208,0.29229431230259567
2800218,1131103,0.29229431230259567
2800218,1131211,0.29229431230259567
2800218,1131310,0.29229431230259567
2800218,1132104,0.29229431230259567
2800218,1132806,0.29229431230259567
2800218,1133304,0.29229431230259567
2800218,2400101,0.2794290313579731
