station_cd,station_g_cd,station_name,station_name_k,station_name_r,station_name_zh,station_name_ko,primary_station_number,secondary_station_number,extra_station_number,three_letter_code,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
101002,1190542,新鳥栖,シントス,Shin-Tosu,新鸟栖,신토스,,,,,1010,41,841-0071,佐賀県鳥栖市原古賀町字一本松220-2,130.491194,33.370194,2011-03-12,0000-00-00,0,101002
101003,1190318,久留米,クルメ,Kurume,久留米,구루메,,,,,1010,40,830-0022,福岡県久留米市城南町2-21,130.501888,33.320409,1890-03-01,0000-00-00,0,101003
101004,1190322,筑後船小屋,チクゴフナゴヤ,Chikugo-Funagoya,筑后船小屋,지쿠고후나고야,,,,,1010,40,833-0015,福岡県筑後市大字津島字東1088-2,130.492389,33.177917,1928-07-20,0000-00-00,0,101004
101005,101005,新大牟田,シンオオムタ,Shin-Ōmuta,新大牟田,신오무타,,,,,1010,40,837-0913,福岡県大牟田市大字岩本2509,130.48875,33.07125,2011-03-12,0000-00-00,0,101005
101006,101006,新玉名,シンタマナ,Shin-Tamana,新玉名,신타마나,,,,,1010,43,865-0005,熊本県玉名市玉名1229-3,130.573556,32.9425,2011-03-12,0000-00-00,0,101006
101007,1190341,熊本,クマモト,Kumamoto,熊本,구마모토,,,,,1010,43,860-0047,熊本県熊本市春日三丁目15-1,130.689401,32.790065,1891-07-01,0000-00-00,0,101007
101008,1190348,新八代,シンヤツシロ,Shin-Yatsushiro,新八代,신야쓰시로,,,,,1010,43,866-0824,熊本県八代市上日置町4774-2,130.634938,32.517843,2004-03-13,0000-00-00,0,101008
101009,101009,新水俣,シンミナマタ,Shin-Minamata,新水俣,신미나마타,,,,,1010,43,867-0002,熊本県水俣市初野305,130.42882,32.210736,2004-03-13,0000-00-00,0,101009
101010,101010,出水,イズミ,Izumi,出水,이즈미,,,,,1010,46,899-0203,鹿児島県出水市上鯖淵715-6,130.35823,32.089586,1923-10-15,0000-00-00,0,101010
101011,1190401,川内,センダイ,Sendai,川内,센다이,,,,,1010,46,895-0024,鹿児島県薩摩川内市鳥追町1-1,130.312083,31.813726,1914-06-01,0000-00-00,0,101011
101012,1190411,鹿児島中央,カゴシマチュウオウ,Kagoshima-Chūō,鹿儿岛中央,가고시마추오,,,,,1010,46,890-0053,鹿児島県鹿児島市中央町1-1,130.541245,31.583785,1913-10-11,0000-00-00,0,101012
101101,1120265,新青森,シンアオモリ,Shin-Aomori,新青森,신아오모리,,,,,1011,2,038-0003,青森県青森市大字石江字高間140-2,140.693472,40.8275,1986-11-01,0000-00-00,0,101101
101102,1111802,奥津軽いまべつ,オクツガルイマベツ,Okutsugaru-Imabetsu,奥津轻今别,오쿠쓰가루이마베쓰,,,,,1011,2,030-1505,青森県東津軽郡今別町字大川平清川内,140.515453,41.145078,1986-11-01,0000-00-00,0,101102
101103,1111806,木古内,キコナイ,Kikonai,木古内,기코나이,,,,,1011,1,049-0422,北海道上磯郡木古内町本町,140.4342735,41.67828093,1930-10-25,0000-00-00,0,101103
101104,1110106,新函館北斗,シンハコダテホクト,Shin-Hakodate-Hokuto,新函馆北斗,신하코다테호쿠토,,,,,1011,1,041-1242,北海道北斗市市渡,140.6475,41.905,1902-12-10,0000-00-00,0,101104
101105,101105,新八雲,シンヤクモ,Shin-Yakumo,新八云,신야쿠모,,,,,1011,1,049-2671,北海道二海郡八雲町,140.23175,42.255333,0000-00-00,0000-00-00,1,101105
101106,1110138,長万部,オシャマンベ,Oshamambe,长万部,오샤만베,,,,,1011,1,049-3521,北海道山越郡長万部町字長万部,140.37507,42.512477,1903-11-03,0000-00-00,1,101106
101107,1110211,倶知安,クッチャン,Kutchan,倶知安,굿찬,,,,,1011,1,044-0051,北海道虻田郡倶知安町北三条西４丁目,140.745471,42.90164,1905-10-15,0000-00-00,1,101107
101108,1110211,新小樽,シンオタル,Shin-Otaru,新小樽,신오타루,,,,,1011,1,047-0032,北海道小樽市,140.987944,43.162583,0000-00-00,0000-00-00,1,101108
101109,1110315,札幌,サッポロ,Sapporo,札幌,삿포로,,,,,1011,1,060-0806,北海道札幌市北区北６条西４丁目,141.350768,43.068612,0000-00-00,0000-00-00,1,101109
101201,1191805,武雄温泉,タケオオンセン,Takeo-Onsen,武雄温泉,타케오온센,,,,,1012,41,843-0024,佐賀県武雄市武雄町大字富岡8260,130.0229,33.196289,1865-05-05,0000-00-00,0,101201
101202,101202,嬉野温泉,ウレシノオンセン,Ureshino-Onsen,嬉野温泉,우레시노온센,,,,,1012,41,843-0301,佐賀県嬉野市嬉野町大字下宿甲93番,129.998972,33.106556,2022-09-23,0000-00-00,0,101202
101203,1192215,新大村,シンオオムラ,Shin-Omura,新大村,신오무라,,,,,1012,42,856-0027,長崎県大村市植松三丁目115番地3,129.956944,32.932778,2022-09-23,0000-00-00,0,101203
101204,1190527,諫早,イサハヤ,Isahaya,谏早,이사하야,,,,,1012,42,854-0072,長崎県諫早市永昌町1番1号,130.041472,32.851839,1898-11-27,0000-00-00,0,101204
101205,1190541,長崎,ナガサキ,Nagasaki,长崎,나가사키,,,,,1012,42,850-0058,長崎県長崎市尾上町1-89,129.869056,32.75275,0000-00-00,0000-00-00,0,101205
1110101,1110101,函館,ハコダテ,Hakodate,函馆,하코다테,75,,,,11101,1,040-0063,北海道函館市若松町１２-１３,140.726413,41.773709,1902-12-10,0000-00-00,0,1110101
1110102,1110102,五稜郭,ゴリョウカク,Goryōkaku,五棱郭,고료카쿠,74,,,,11101,1,041-0813,北海道函館市亀田本町,140.733539,41.803557,0000-00-00,0000-00-00,0,1110102
1110103,1110103,桔梗,キキョウ,Kikyō,桔梗,기쿄,73,,,,11101,1,041-0801,北海道函館市桔梗３丁目４１-３６,140.722952,41.846457,1902-12-10,0000-00-00,0,1110103
1110104,1110104,大中山,オオナカヤマ,Ōnakayama,大中山,오나카야마,72,,,,11101,1,041-1121,北海道亀田郡七飯町大字大中山,140.71358,41.864641,0000-00-00,0000-00-00,0,1110104
1110105,1110105,七飯,ナナエ,Nanae,七饭,나나에,71,,,,11101,1,041-1111,北海道亀田郡七飯町字本町,140.688556,41.886971,0000-00-00,0000-00-00,0,1110105
1110106,1110106,新函館北斗,シンハコダテホクト,Shin-Hakodate-Hokuto,新函馆北斗,신하코다테호쿠토,70,,,,11101,1,041-1242,北海道北斗市市渡,140.646525,41.9054,1902-12-10,0000-00-00,0,1110106
1110107,1110107,仁山,ニヤマ,Niyama,仁山,니야마,69,,,,11101,1,041-1101,北海道亀田郡七飯町字仁山,140.635183,41.930011,0000-00-00,0000-00-00,0,1110107
1110108,1110108,大沼,オオヌマ,Ōnuma,大沼,오누마,68,,,,11101,1,041-1354,北海道亀田郡七飯町字大沼町４,140.669347,41.971954,1903-06-28,0000-00-00,0,1110108
1110109,1110109,大沼公園,オオヌマコウエン,Ōnuma-Kōen,大沼公园,오누마 공원,67,,,,11101,1,041-1354,北海道亀田郡七飯町字大沼町８５,140.669758,41.980958,1907-06-05,0000-00-00,0,1110109
1110110,1110110,赤井川,アカイガワ,Akaigawa,赤井川,아카이가와,66,,,,11101,1,049-2142,北海道茅部郡森町字赤井川,140.642678,42.003267,0000-00-00,0000-00-00,0,1110110
1110111,1110111,駒ケ岳,コマガタケ,Komagatake,驹岳,고마가타케,65,,,,11101,1,049-2300,北海道茅部郡森町字駒ヶ岳,140.610476,42.038809,0000-00-00,0000-00-00,0,1110111
1110112,1110112,東山,ヒガシヤマ,Higashiyama,东山,히가시야마,64,,,,11101,1,049-2141,北海道茅部郡森町字駒ケ岳,140.605222,42.06172,1943-02-26,2017-03-04,2,1110112
1110113,1110113,姫川,ヒメカワ,Himekawa,姬川,히메카와,63,,,,11101,1,049-2306,北海道茅部郡森町字姫川,140.591632,42.081312,1951-05-19,2017-03-04,2,1110113
1110114,1110114,池田園,イケダエン,Ikedaen,池田园,이케다엔,,71,,,11101,1,041-1352,北海道亀田郡七飯町字軍川,140.700333,41.990692,1945-06-01,2022-03-12,2,1110114
1110115,1110115,流山温泉,ナガレヤマオンセン,Nagareyama Onsen,流山温泉,나가레야마 온천,,70,,,11101,1,041-1351,北海道亀田郡七飯町字東大沼２３６,140.716358,42.003483,2002-04-27,2022-03-12,2,1110115
1110116,1110116,銚子口,チョウシグチ,Chōshiguchi,铫子口,조시구치,,69,,,11101,1,041-1351,北海道亀田郡七飯町字東大沼,140.720656,42.015471,1945-06-01,2022-03-12,2,1110116
1110117,1110117,鹿部,シカベ,Shikabe,鹿部,시카베,,68,,,11101,1,041-1404,北海道茅部郡鹿部町字本別,140.771393,42.06439,0000-00-00,0000-00-00,0,1110117
1110118,1110118,渡島沼尻,オシマヌマジリ,Onuma-Numajiri,渡岛沼尻,오시마누마지리,,67,,,11101,1,049-2223,北海道茅部郡森町砂原東４丁目,140.747596,42.10706,0000-00-00,0000-00-00,0,1110118
1110119,1110119,渡島砂原,オシマサワラ,Oshima-Sawara,渡岛砂原,오시마사와라,,66,,,11101,1,049-2222,北海道茅部郡森町砂原４丁目,140.689451,42.12164,0000-00-00,0000-00-00,0,1110119
1110120,1110120,掛澗,カカリマ,Kakarima,挂涧,가카리마,,65,,,11101,1,049-2221,北海道茅部郡森町砂原西３丁目,140.64598,42.119205,0000-00-00,0000-00-00,0,1110120
1110121,1110121,尾白内,オシロナイ,Oshironai,尾白内,오시로나이,,64,,,11101,1,049-2301,北海道茅部郡森町字尾白内町,140.613449,42.111232,0000-00-00,0000-00-00,0,1110121
1110122,1110122,東森,ヒガシモリ,Higashi-Mori,东森,히가시모리,,63,,,11101,1,049-2302,北海道茅部郡森町字港町,140.59353,42.106823,0000-00-00,0000-00-00,0,1110122
1110123,1110123,森,モリ,Mori,森,모리,62,,,,11101,1,049-2325,北海道茅部郡森町字本町,140.573846,42.108917,0000-00-00,0000-00-00,0,1110123
1110124,1110124,桂川,カツラガワ,Katsuragawa,桂川,가쓰라가와,61,,,,11101,1,049-2321,北海道茅部郡森町字鷲ノ木町,140.5427876,42.1156004,1944-09-30,2017-03-04,2,1110124
1110125,1110125,石谷,イシヤ,Ishiya,石谷,이시야,60,,,,11101,1,049-2464,北海道茅部郡森町字本茅部町,140.506525,42.135519,1930-03-20,2022-03-12,2,1110125
1110126,1110126,本石倉,ホンイシクラ,Hon-Ishikura,本石仓,혼이시쿠라,59,,,,11101,1,049-2463,北海道茅部郡森町字石倉町,140.471957,42.159668,1944-09-10,2022-03-12,2,1110126
1110127,1110127,石倉,イシクラ,Ishikura,石仓,이시쿠라,58,,,,11101,1,049-2463,北海道茅部郡森町字石倉町,140.458436,42.17285,0000-00-00,0000-00-00,0,1110127
1110128,1110128,落部,オトシベ,Otoshibe,落部,오토시베,57,,,,11101,1,049-2562,北海道二海郡八雲町落部,140.420755,42.187617,0000-00-00,0000-00-00,0,1110128
1110129,1110129,野田生,ノダオイ,Nodaoi,野田生,노다오이,56,,,,11101,1,049-2672,北海道二海郡八雲町野田生,140.37586,42.217104,0000-00-00,0000-00-00,0,1110129
1110130,1110130,山越,ヤマコシ,Yamakoshi,山越,야마코시,55,,,,11101,1,049-2671,北海道二海郡八雲町山越,140.326593,42.231172,0000-00-00,0000-00-00,0,1110130
1110131,1110131,八雲,ヤクモ,Yakumo,八云,야쿠모,54,,,,11101,1,049-3107,北海道二海郡八雲町本町,140.273342,42.253391,0000-00-00,0000-00-00,0,1110131
1110132,1110132,鷲ノ巣,ワシノス,Washinosu,鹫之巢,와시노스,53,,,,11101,1,049-3122,北海道二海郡八雲町花浦,140.269919,42.278389,1987-04-01,2016-03-26,2,1110132
1110133,1110133,山崎,ヤマサキ,Yamasaki,山崎,야마사키,52,,,,11101,1,049-3342,北海道二海郡八雲町山崎,140.2746,42.314635,0000-00-00,0000-00-00,0,1110133
1110134,1110134,黒岩,クロイワ,Kuroiwa,黑岩,구로이와,51,,,,11101,1,049-3341,北海道二海郡八雲町黒岩,140.288173,42.368296,0000-00-00,0000-00-00,0,1110134
1110135,1110135,北豊津,キタトヨツ,Kita‐Toyotsu,北丰津,기타토요쓰,50,,,,11101,1,049-3464,北海道山越郡長万部町字豊津,140.297868,42.400969,1944-07-01,2017-03-04,2,1110135
1110136,1110136,国縫,クンヌイ,Kunnui,国缝,군누이,49,,,,11101,1,049-3462,北海道山越郡長万部町字国縫,140.320885,42.439319,0000-00-00,0000-00-00,0,1110136
1110137,1110137,中ノ沢,ナカノサワ,Nakanosawa,中之泽,나카노사와,48,,,,11101,1,049-3512,北海道山越郡長万部町字中の沢,140.346077,42.477928,0000-00-00,0000-00-00,0,1110137
1110138,1110138,長万部,オシャマンベ,Oshamambe,长万部,오샤만베,47,,,,11101,1,049-3521,北海道山越郡長万部町字長万部,140.37507,42.512477,1903-11-03,0000-00-00,0,1110138
1110201,1110138,長万部,オシャマンベ,Oshamambe,长万部,오샤만베,,47,,,11102,1,049-3521,北海道山越郡長万部町字長万部,140.37507,42.512477,0000-00-00,0000-00-00,0,1110201
1110202,1110202,二股,フタマタ,Futamata,二股,후타마타,32,,,,11102,1,049-3501,北海道山越郡長万部町字双葉,140.320821,42.575869,0000-00-00,0000-00-00,0,1110202
1110203,1110203,蕨岱,ワラビタイ,Warabitai,蕨岱,와라비타이,31,,,,11102,1,049-3503,北海道山越郡長万部町字蕨岱,140.313353,42.626353,1904-10-15,2017-03-04,2,1110203
1110204,1110204,黒松内,クロマツナイ,Kuromatsunai,黑松内,구로마쓰나이,30,,,,11102,1,048-0101,北海道寿都郡黒松内町字黒松内,140.305704,42.669608,0000-00-00,0000-00-00,0,1110204
1110205,1110205,熱郛,ネップ,Neppu,热郛,넷푸,29,,,,11102,1,048-0134,北海道寿都郡黒松内町字白井川,140.375084,42.675653,0000-00-00,0000-00-00,0,1110205
1110206,1110206,目名,メナ,Mena,目名,메나,28,,,,11102,1,048-1261,北海道磯谷郡蘭越町目名町,140.465742,42.761432,0000-00-00,0000-00-00,0,1110206
1110207,1110207,蘭越,ランコシ,Rankoshi,兰越,란코시,27,,,,11102,1,048-1301,北海道磯谷郡蘭越町蘭越町,140.52894,42.804542,0000-00-00,0000-00-00,0,1110207
1110208,1110208,昆布,コンブ,Kombu,昆布,곤부,26,,,,11102,1,048-1302,北海道磯谷郡蘭越町昆布町,140.596107,42.797984,0000-00-00,0000-00-00,0,1110208
1110209,1110209,ニセコ,ニセコ,Niseko,新雪谷,니세코,25,,,,11102,1,048-1512,北海道虻田郡ニセコ町字中央通,140.684588,42.808746,0000-00-00,0000-00-00,0,1110209
1110210,1110210,比羅夫,ヒラフ,Hirafu,比罗夫,히라후,24,,,,11102,1,044-0077,北海道虻田郡倶知安町比羅夫,140.722615,42.84856,0000-00-00,0000-00-00,0,1110210
1110211,1110211,倶知安,クッチャン,Kutchan,俱知安,굿찬,23,,,,11102,1,044-0051,北海道虻田郡倶知安町北三条西４丁目,140.745471,42.90164,0000-00-00,0000-00-00,0,1110211
1110212,1110212,小沢,コザワ,Kozawa,小泽,고자와,22,,,,11102,1,048-2142,北海道岩内郡共和町小沢,140.677657,42.97185,0000-00-00,0000-00-00,0,1110212
1110213,1110213,銀山,ギンザン,Ginzan,银山,긴잔,21,,,,11102,1,048-2335,北海道余市郡仁木町銀山２丁目,140.715321,43.040888,0000-00-00,0000-00-00,0,1110213
1110214,1110214,然別,シカリベツ,Shikaribetsu,然别,시카리베쓰,20,,,,11102,1,048-2403,北海道余市郡仁木町然別,140.737211,43.12551,0000-00-00,0000-00-00,0,1110214
1110215,1110215,仁木,ニキ,Niki,仁木,니키,19,,,,11102,1,048-2405,北海道余市郡仁木町字北町１丁目,140.770546,43.154091,0000-00-00,0000-00-00,0,1110215
1110216,1110216,余市,ヨイチ,Yoichi,余市,요이치,18,,,,11102,1,046-0003,北海道余市郡余市町黒川町５丁目,140.794686,43.186558,0000-00-00,0000-00-00,0,1110216
1110217,1110217,蘭島,ランシマ,Ranshima,兰岛,란시마,17,,,,11102,1,048-2562,北海道小樽市蘭島１丁目,140.854643,43.19651,0000-00-00,0000-00-00,0,1110217
1110218,1110218,塩谷,シオヤ,Shioya,盐谷,시오야,16,,,,11102,1,048-2672,北海道小樽市塩谷２丁目,140.924546,43.202406,0000-00-00,0000-00-00,0,1110218
1110219,1110219,小樽,オタル,Otaru,小樽,오타루,15,,,,11102,1,047-0032,北海道小樽市稲穂２丁目,140.993653,43.197172,0000-00-00,0000-00-00,0,1110219
1110301,1110219,小樽,オタル,Otaru,小樽,오타루,,15,,,11103,1,047-0032,北海道小樽市稲穂２丁目,140.993653,43.197172,0000-00-00,0000-00-00,0,1110301
1110302,1110302,南小樽,ミナミオタル,Minami-Otaru,南小樽,미나미오타루,,14,,,11103,1,047-0015,北海道小樽市住吉町,141.007883,43.186529,0000-00-00,0000-00-00,0,1110302
1110303,1110303,小樽築港,オタルチッコウ,Otaruchikko,小樽筑港,오타루칫코,,13,,,11103,1,047-0008,北海道小樽市築港,141.029051,43.180752,0000-00-00,0000-00-00,0,1110303
1110304,1110304,朝里,アサリ,Asari,朝里,아사리,,12,,,11103,1,047-0151,北海道小樽市朝里１丁目,141.063923,43.176868,0000-00-00,0000-00-00,0,1110304
1110305,1110305,銭函,ゼニバコ,Zenibako,钱函,제니바코,,11,,,11103,1,047-0261,北海道小樽市銭函２丁目,141.159868,43.143403,0000-00-00,0000-00-00,0,1110305
1110306,1110306,ほしみ,ホシミ,Hoshimi,星见,호시미,,10,,,11103,1,006-0859,北海道札幌市手稲区手稲星置１条９丁目,141.191402,43.13373,0000-00-00,0000-00-00,0,1110306
1110307,1110307,星置,ホシオキ,Hoshioki,星置,호시오키,,09,,,11103,1,006-0851,北海道札幌市手稲区星置１条３丁目,141.210856,43.132375,0000-00-00,0000-00-00,0,1110307
1110308,1110308,稲穂,イナホ,Inaho,稻穗,이나호,,08,,,11103,1,006-0831,北海道札幌市手稲区曙１条３丁目,141.222919,43.128115,0000-00-00,0000-00-00,0,1110308
1110309,1110309,手稲,テイネ,Teine,手稻,데이네,,07,,,11103,1,006-0021,北海道札幌市手稲区手稲本町１条４丁目,141.243785,43.120238,0000-00-00,0000-00-00,0,1110309
1110310,1110310,稲積公園,イナヅミコウエン,Inazumikōen,稻积公园,이나즈미코엔,,06,,,11103,1,006-0011,北海道札幌市手稲区富丘１条４丁目,141.257113,43.112023,0000-00-00,0000-00-00,0,1110310
1110311,1110311,発寒,ハッサム,Hassamu,发寒,핫사무,,05,,,11103,1,063-0829,北海道札幌市西区発寒９条１３丁目,141.277273,43.099819,0000-00-00,0000-00-00,0,1110311
1110312,1110312,発寒中央,ハッサムチュウオウ,Hassamuchūō,发寒中央,핫사무추오,,04,,,11103,1,063-0826,北海道札幌市西区発寒十条３丁目,141.294497,43.089271,0000-00-00,0000-00-00,0,1110312
1110313,1110313,琴似,コトニ,Kotoni,琴似,고토니,,03,,,11103,1,063-0812,北海道札幌市西区琴似2条2丁目,141.307418,43.081599,0000-00-00,0000-00-00,0,1110313
1110314,1110314,桑園,ソウエン,Sōen,桑园,소엔,,02,,,11103,1,060-0011,北海道札幌市中央区北１１条西１５丁目,141.332036,43.070744,0000-00-00,0000-00-00,0,1110314
1110315,1110315,札幌,サッポロ,Sapporo,札幌,삿포로,,,01,,11103,1,060-0806,北海道札幌市北区北６条西４丁目,141.350768,43.068612,0000-00-00,0000-00-00,0,1110315
1110316,1110316,苗穂,ナエボ,Naebo,苗穗,나에보,,02,,,11103,1,060-0033,北海道札幌市中央区北３条東１３丁目,141.377522,43.068574,0000-00-00,0000-00-00,0,1110316
1110317,1110317,白石,シロイシ,Shiroishi,白石,시로이시,,03,,,11103,1,003-0029,北海道札幌市白石区平和通3丁目北6,141.413612,43.054715,1903-04-21,0000-00-00,0,1110317
1110318,1110318,厚別,アツベツ,Atsubetsu,厚别,아쓰베쓰,04,,,,11103,1,004-0055,北海道札幌市厚別区厚別中央５条４丁目,141.46369,43.045154,0000-00-00,0000-00-00,0,1110318
1110319,1110319,森林公園,シンリンコウエン,Shinrinkōen,森林公园,신린코엔,05,,,,11103,1,004-0071,北海道札幌市厚別区厚別北１条４丁目,141.481332,43.056456,0000-00-00,0000-00-00,0,1110319
1110320,1110320,大麻,オオアサ,Ōasa,大麻,오아사,06,,,,11103,1,069-0854,北海道江別市大麻中町,141.496925,43.072382,0000-00-00,0000-00-00,0,1110320
1110321,1110321,野幌,ノッポロ,Nopporo,野幌,놋포로,07,,,,11103,1,069-0813,北海道江別市野幌町,141.52984,43.092559,0000-00-00,0000-00-00,0,1110321
1110322,1110322,高砂,タカサゴ,Takasago,高砂,다카사고,08,,,,11103,1,067-0074,北海道江別市高砂町,141.540752,43.100084,0000-00-00,0000-00-00,0,1110322
1110323,1110323,江別,エベツ,Ebetsu,江别,에베쓰,09,,,,11103,1,067-0071,北海道江別市萩ケ岡,141.55679,43.110189,0000-00-00,0000-00-00,0,1110323
1110324,1110324,豊幌,トヨホロ,Toyohoro,丰幌,도요호로,10,,,,11103,1,067-0021,北海道江別市豊幌,141.62466,43.136446,0000-00-00,0000-00-00,0,1110324
